,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,city,churn,type_of_plan,highest_level_education,work_status,sex,relationship_status,payment_per_month,weeks_since_claim,open_policies,Renew_Offer_Type,reachability,type_of_vehicle
656,656,656,656,656,656,656,656,656,Tamale,No,premium_plan,Master,Medical Leave,female,Married,214,103,2,2,customer_call_centre,2-door_car
657,657,657,657,657,657,657,657,657,Tamale,No,extended_plan,College,Employed,female,Married,274,30,3,1,contacting_branch_directly,SUV
658,658,658,658,658,658,658,658,658,Kumasi,No,extended_plan,Bachelor,Employed,female,Married,172,108,1,2,customer_call_centre,2-door_car
659,659,659,659,659,659,659,659,659,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Married,124,116,2,1,contacting_branch_directly,2-door_car
660,660,660,660,660,660,660,660,660,Accra,Yes,primary_plan,Master,Employed,male,Divorced,144,39,3,2,contacting_branch_directly,4-door_car
661,661,661,661,661,661,661,661,661,Tamale,No,primary_plan,College,Employed,female,Married,134,129,1,2,contacting_agent,4-door_car
662,662,662,662,662,662,662,662,662,Accra,Yes,extended_plan,High School or Below,Retired,female,Married,156,43,1,2,contacting_agent,4-door_car
663,663,663,663,663,663,663,663,663,Accra,No,primary_plan,High School or Below,Unemployed,female,Married,144,17,7,1,contacting_branch_directly,4-door_car
664,664,664,664,664,664,664,664,664,Takoradi,No,primary_plan,High School or Below,Employed,female,Married,206,22,1,2,contacting_agent,SUV
665,665,665,665,665,665,665,665,665,Accra,No,primary_plan,College,Employed,female,Married,144,77,1,2,contacting_agent,4-door_car
666,666,666,666,666,666,666,666,666,Kumasi,No,primary_plan,College,Unemployed,female,Married,136,9,4,3,contacting_agent,2-door_car
667,667,667,667,667,667,667,667,667,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,128,22,6,2,via_the_web,2-door_car
668,668,668,668,668,668,668,668,668,Takoradi,No,extended_plan,High School or Below,Unemployed,female,Single,256,22,8,1,contacting_agent,SUV
669,669,669,669,669,669,669,669,669,Accra,No,primary_plan,High School or Below,Employed,female,Married,136,4,1,3,contacting_branch_directly,4-door_car
670,670,670,670,670,670,670,670,670,Accra,No,primary_plan,Bachelor,Employed,female,Married,136,47,2,2,via_the_web,4-door_car
671,671,671,671,671,671,671,671,671,Kumasi,No,primary_plan,College,Employed,female,Married,224,112,9,1,contacting_agent,SUV
672,672,672,672,672,672,672,672,672,Accra,No,extended_plan,High School or Below,Employed,female,Married,190,64,1,1,contacting_branch_directly,2-door_car
673,673,673,673,673,673,673,673,673,Takoradi,No,premium_plan,High School or Below,Employed,male,Married,236,112,3,3,contacting_branch_directly,4-door_car
674,674,674,674,674,674,674,674,674,Kumasi,No,primary_plan,College,Unemployed,male,Married,140,77,1,2,contacting_agent,4-door_car
675,675,675,675,675,675,675,675,675,Takoradi,No,primary_plan,College,Unemployed,female,Divorced,140,108,9,1,contacting_agent,4-door_car
676,676,676,676,676,676,676,676,676,Kumasi,No,primary_plan,Bachelor,Employed,female,Married,130,47,1,1,contacting_agent,4-door_car
677,677,677,677,677,677,677,677,677,Kumasi,No,extended_plan,High School or Below,Employed,male,Married,184,116,3,2,contacting_branch_directly,4-door_car
678,678,678,678,678,678,678,678,678,Kumasi,No,primary_plan,Bachelor,Employed,male,Divorced,132,108,2,2,customer_call_centre,4-door_car
679,679,679,679,679,679,679,679,679,Cape_coast,No,extended_plan,Bachelor,Employed,male,Single,152,82,3,1,contacting_agent,4-door_car
680,680,680,680,680,680,680,680,680,Takoradi,No,primary_plan,College,Employed,male,Married,148,129,1,2,contacting_branch_directly,2-door_car
681,681,681,681,681,681,681,681,681,Takoradi,No,extended_plan,Master,Employed,male,Single,252,82,2,2,contacting_branch_directly,SUV
682,682,682,682,682,682,682,682,682,Kumasi,No,extended_plan,Master,Employed,female,Married,250,47,3,1,contacting_agent,SUV
683,683,683,683,683,683,683,683,683,Accra,Yes,primary_plan,High School or Below,Medical Leave,female,Married,200,17,2,2,customer_call_centre,SUV
684,684,684,684,684,684,684,684,684,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,144,69,3,3,contacting_agent,4-door_car
685,685,685,685,685,685,685,685,685,Kumasi,No,premium_plan,High School or Below,Employed,female,Divorced,220,47,7,1,contacting_agent,2-door_car
686,686,686,686,686,686,686,686,686,Accra,No,premium_plan,Bachelor,Employed,female,Married,224,133,1,2,contacting_agent,4-door_car
687,687,687,687,687,687,687,687,687,Takoradi,No,extended_plan,College,Employed,female,Married,174,47,9,2,via_the_web,4-door_car
688,688,688,688,688,688,688,688,688,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,142,150,2,4,via_the_web,2-door_car
689,689,689,689,689,689,689,689,689,Kumasi,No,extended_plan,Bachelor,Employed,female,Married,188,129,7,1,contacting_agent,4-door_car
690,690,690,690,690,690,690,690,690,Takoradi,No,primary_plan,Master,Employed,female,Married,142,9,2,4,via_the_web,2-door_car
691,691,691,691,691,691,691,691,691,Takoradi,No,primary_plan,College,Employed,male,Married,132,95,2,1,contacting_agent,4-door_car
692,692,692,692,692,692,692,692,692,Kumasi,Yes,primary_plan,Bachelor,Employed,female,Married,128,9,1,2,contacting_agent,4-door_car
693,693,693,693,693,693,693,693,693,Tamale,No,primary_plan,High School or Below,Unemployed,male,Single,128,47,1,4,contacting_branch_directly,4-door_car
694,694,694,694,694,694,694,694,694,Accra,Yes,premium_plan,Bachelor,Employed,female,Single,206,60,1,1,contacting_branch_directly,2-door_car
695,695,695,695,695,695,695,695,695,Kumasi,Yes,premium_plan,High School or Below,Employed,male,Single,206,26,2,1,contacting_agent,4-door_car
696,696,696,696,696,696,696,696,696,Takoradi,No,primary_plan,Bachelor,Unemployed,male,Married,136,30,7,2,via_the_web,4-door_car
697,697,697,697,697,697,697,697,697,Cape_coast,No,extended_plan,College,Unemployed,male,Single,186,129,6,3,contacting_agent,2-door_car
698,698,698,698,698,698,698,698,698,Takoradi,Yes,extended_plan,Bachelor,Employed,female,Divorced,178,138,2,2,via_the_web,4-door_car
699,699,699,699,699,699,699,699,699,Tamale,No,primary_plan,Master,Employed,male,Married,206,86,1,2,contacting_agent,SUV
700,700,700,700,700,700,700,700,700,Kumasi,No,extended_plan,College,Employed,female,Married,180,86,2,1,contacting_agent,4-door_car
701,701,701,701,701,701,701,701,701,Takoradi,No,primary_plan,High School or Below,Employed,female,Married,126,22,2,2,via_the_web,2-door_car
702,702,702,702,702,702,702,702,702,Accra,Yes,primary_plan,College,Unemployed,female,Divorced,132,69,1,1,contacting_branch_directly,4-door_car
703,703,703,703,703,703,703,703,703,Accra,No,primary_plan,College,Employed,male,Divorced,122,103,1,2,via_the_web,4-door_car
704,704,704,704,704,704,704,704,704,Cape_coast,No,primary_plan,Bachelor,Employed,female,Married,236,116,2,1,contacting_agent,Sports Car
705,705,705,705,705,705,705,705,705,Accra,No,primary_plan,High School or Below,Employed,female,Married,236,138,8,3,contacting_agent,SUV
706,706,706,706,706,706,706,706,706,Accra,No,primary_plan,High School or Below,Employed,male,Married,202,43,2,3,customer_call_centre,SUV
707,707,707,707,707,707,707,707,707,Kumasi,No,extended_plan,High School or Below,Employed,female,Married,158,77,1,4,contacting_agent,2-door_car
708,708,708,708,708,708,708,708,708,Accra,No,primary_plan,High School or Below,Employed,male,Married,212,4,1,2,contacting_agent,SUV
709,709,709,709,709,709,709,709,709,Kumasi,No,premium_plan,Bachelor,Employed,male,Married,206,120,1,2,contacting_branch_directly,4-door_car
710,710,710,710,710,710,710,710,710,Accra,No,primary_plan,College,Medical Leave,female,Married,140,77,4,1,contacting_agent,4-door_car
711,711,711,711,711,711,711,711,711,Kumasi,Yes,primary_plan,Bachelor,Unemployed,male,Married,130,39,2,2,contacting_agent,2-door_car
712,712,712,712,712,712,712,712,712,Takoradi,No,primary_plan,Bachelor,Employed,male,Divorced,226,22,1,3,contacting_branch_directly,SUV
713,713,713,713,713,713,713,713,713,Accra,No,premium_plan,Bachelor,Unemployed,male,Single,284,22,1,4,via_the_web,SUV
714,714,714,714,714,714,714,714,714,Cape_coast,No,extended_plan,Bachelor,Unemployed,male,Married,274,108,1,2,contacting_branch_directly,SUV
715,715,715,715,715,715,715,715,715,Takoradi,No,primary_plan,Bachelor,Employed,female,Married,214,69,2,3,via_the_web,Sports Car
716,716,716,716,716,716,716,716,716,Kumasi,No,primary_plan,College,Employed,female,Married,148,34,1,4,contacting_agent,4-door_car
717,717,717,717,717,717,717,717,717,Accra,No,primary_plan,College,Unemployed,male,Single,122,26,1,2,contacting_agent,4-door_car
718,718,718,718,718,718,718,718,718,Takoradi,No,extended_plan,High School or Below,Employed,female,Married,256,47,9,3,contacting_branch_directly,Sports Car
719,719,719,719,719,719,719,719,719,Tamale,No,extended_plan,High School or Below,Employed,female,Married,272,13,1,4,contacting_agent,Sports Car
720,720,720,720,720,720,720,720,720,Accra,No,extended_plan,College,Employed,male,Divorced,278,77,1,1,contacting_branch_directly,SUV
721,721,721,721,721,721,721,721,721,Accra,No,primary_plan,Bachelor,Disabled,male,Married,142,125,1,3,contacting_agent,2-door_car
722,722,722,722,722,722,722,722,722,Accra,No,premium_plan,College,Employed,male,Single,216,0,6,1,contacting_branch_directly,4-door_car
723,723,723,723,723,723,723,723,723,Accra,Yes,primary_plan,Bachelor,Medical Leave,male,Divorced,142,56,2,1,contacting_agent,4-door_car
724,724,724,724,724,724,724,724,724,Kumasi,No,primary_plan,College,Employed,male,Single,146,73,2,2,via_the_web,4-door_car
725,725,725,725,725,725,725,725,725,Takoradi,No,primary_plan,Bachelor,Medical Leave,male,Married,122,142,1,2,contacting_agent,4-door_car
726,726,726,726,726,726,726,726,726,Takoradi,Yes,primary_plan,High School or Below,Disabled,female,Single,122,146,3,1,via_the_web,2-door_car
727,727,727,727,727,727,727,727,727,Kumasi,No,primary_plan,College,Employed,female,Married,228,103,6,1,customer_call_centre,SUV
728,728,728,728,728,728,728,728,728,Accra,No,primary_plan,High School or Below,Employed,male,Single,134,30,2,1,contacting_agent,4-door_car
729,729,729,729,729,729,729,729,729,Accra,No,extended_plan,College,Employed,male,Married,194,17,3,4,contacting_branch_directly,4-door_car
730,730,730,730,730,730,730,730,730,Cape_coast,No,extended_plan,Master,Employed,male,Married,262,9,6,1,contacting_agent,SUV
731,731,731,731,731,731,731,731,731,Tamale,No,extended_plan,Bachelor,Employed,male,Divorced,198,9,2,1,contacting_agent,4-door_car
732,732,732,732,732,732,732,732,732,Takoradi,No,primary_plan,Bachelor,Employed,male,Married,220,30,7,1,contacting_agent,SUV
733,733,733,733,733,733,733,733,733,Cape_coast,No,extended_plan,Bachelor,Unemployed,male,Divorced,164,17,3,1,contacting_branch_directly,2-door_car
734,734,734,734,734,734,734,734,734,Takoradi,No,primary_plan,Bachelor,Employed,male,Single,132,0,2,3,customer_call_centre,4-door_car
735,735,735,735,735,735,735,735,735,Takoradi,No,extended_plan,High School or Below,Employed,female,Married,176,108,8,4,customer_call_centre,4-door_car
736,736,736,736,736,736,736,736,736,Accra,Yes,primary_plan,Bachelor,Employed,male,Married,228,103,9,2,contacting_agent,SUV
737,737,737,737,737,737,737,737,737,Takoradi,No,primary_plan,Bachelor,Employed,male,Divorced,220,0,3,3,contacting_branch_directly,Sports Car
738,738,738,738,738,738,738,738,738,Kumasi,No,extended_plan,Bachelor,Employed,female,Divorced,162,30,2,1,customer_call_centre,2-door_car
739,739,739,739,739,739,739,739,739,Accra,No,primary_plan,College,Unemployed,male,Single,132,0,9,1,customer_call_centre,4-door_car
740,740,740,740,740,740,740,740,740,Kumasi,No,primary_plan,College,Employed,male,Married,128,22,2,3,contacting_agent,4-door_car
741,741,741,741,741,741,741,741,741,Tamale,No,extended_plan,College,Unemployed,female,Married,260,0,1,3,contacting_branch_directly,SUV
742,742,742,742,742,742,742,742,742,Kumasi,No,primary_plan,Master,Unemployed,male,Married,142,142,3,1,contacting_agent,4-door_car
743,743,743,743,743,743,743,743,743,Accra,No,primary_plan,High School or Below,Employed,female,Married,200,56,3,2,contacting_branch_directly,SUV
744,744,744,744,744,744,744,744,744,Cape_coast,No,primary_plan,Bachelor,Employed,male,Married,144,116,1,3,via_the_web,4-door_car
745,745,745,745,745,745,745,745,745,Kumasi,No,extended_plan,High School or Below,Employed,female,Married,192,108,2,3,contacting_agent,4-door_car
746,746,746,746,746,746,746,746,746,Accra,No,primary_plan,Bachelor,Employed,female,Married,126,99,2,3,via_the_web,2-door_car
747,747,747,747,747,747,747,747,747,Tamale,No,primary_plan,High School or Below,Unemployed,female,Single,146,52,4,2,contacting_branch_directly,4-door_car
748,748,748,748,748,748,748,748,748,Cape_coast,Yes,primary_plan,Master,Employed,female,Married,138,9,1,2,via_the_web,4-door_car
749,749,749,749,749,749,749,749,749,Kumasi,No,primary_plan,College,Employed,female,Married,224,82,2,2,contacting_agent,SUV
750,750,750,750,750,750,750,750,750,Accra,No,extended_plan,College,Medical Leave,male,Divorced,184,133,2,4,via_the_web,4-door_car
751,751,751,751,751,751,751,751,751,Tamale,No,premium_plan,High School or Below,Unemployed,female,Married,228,129,2,3,contacting_branch_directly,2-door_car
752,752,752,752,752,752,752,752,752,Takoradi,No,primary_plan,College,Employed,female,Divorced,230,95,2,1,contacting_branch_directly,Sports Car
753,753,753,753,753,753,753,753,753,Accra,Yes,primary_plan,College,Medical Leave,female,Married,142,125,1,2,customer_call_centre,4-door_car
754,754,754,754,754,754,754,754,754,Accra,No,extended_plan,Bachelor,Employed,female,Married,178,64,5,4,contacting_branch_directly,4-door_car
755,755,755,755,755,755,755,755,755,Accra,Yes,premium_plan,Bachelor,Retired,female,Married,542,86,1,1,contacting_agent,luxurious_suv
756,756,756,756,756,756,756,756,756,Cape_coast,No,primary_plan,College,Employed,female,Married,146,17,3,2,contacting_agent,4-door_car
757,757,757,757,757,757,757,757,757,Takoradi,No,extended_plan,High School or Below,Medical Leave,male,Married,412,60,3,1,contacting_branch_directly,luxurious_suv
758,758,758,758,758,758,758,758,758,Takoradi,No,primary_plan,Bachelor,Employed,female,Married,132,34,3,2,customer_call_centre,4-door_car
759,759,759,759,759,759,759,759,759,Kumasi,No,extended_plan,College,Unemployed,male,Divorced,174,69,2,1,contacting_agent,4-door_car
760,760,760,760,760,760,760,760,760,Tamale,No,primary_plan,High School or Below,Employed,male,Single,392,129,1,1,contacting_branch_directly,luxurious_suv
761,761,761,761,761,761,761,761,761,Accra,No,primary_plan,High School or Below,Unemployed,female,Married,208,4,7,1,contacting_branch_directly,Sports Car
762,762,762,762,762,762,762,762,762,Accra,No,extended_plan,High School or Below,Employed,female,Married,198,34,3,1,contacting_agent,2-door_car
763,763,763,763,763,763,763,763,763,Takoradi,No,primary_plan,College,Unemployed,male,Single,126,0,1,2,contacting_branch_directly,2-door_car
764,764,764,764,764,764,764,764,764,Cape_coast,No,extended_plan,High School or Below,Retired,male,Married,176,56,2,1,contacting_branch_directly,2-door_car
765,765,765,765,765,765,765,765,765,Kumasi,No,primary_plan,High School or Below,Employed,female,Married,132,86,6,4,contacting_branch_directly,4-door_car
766,766,766,766,766,766,766,766,766,Kumasi,No,extended_plan,Bachelor,Employed,female,Married,264,77,2,3,customer_call_centre,Sports Car
767,767,767,767,767,767,767,767,767,Accra,Yes,premium_plan,College,Employed,male,Married,204,69,2,1,contacting_branch_directly,2-door_car
768,768,768,768,768,768,768,768,768,Accra,No,primary_plan,College,Unemployed,female,Married,130,30,1,2,contacting_branch_directly,4-door_car
769,769,769,769,769,769,769,769,769,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Single,130,60,2,3,contacting_branch_directly,4-door_car
770,770,770,770,770,770,770,770,770,Tamale,No,extended_plan,College,Retired,female,Married,164,142,2,1,contacting_branch_directly,2-door_car
771,771,771,771,771,771,771,771,771,Accra,Yes,premium_plan,Bachelor,Employed,female,Single,206,60,1,1,contacting_branch_directly,2-door_car
772,772,772,772,772,772,772,772,772,Cape_coast,No,primary_plan,Bachelor,Employed,female,Married,122,103,3,4,via_the_web,4-door_car
773,773,773,773,773,773,773,773,773,Accra,No,primary_plan,College,Employed,female,Married,228,99,1,3,contacting_agent,SUV
774,774,774,774,774,774,774,774,774,Takoradi,No,premium_plan,Bachelor,Employed,male,Single,236,26,2,1,contacting_branch_directly,2-door_car
775,775,775,775,775,775,775,775,775,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,386,26,1,4,contacting_branch_directly,luxirious_car
776,776,776,776,776,776,776,776,776,Accra,Yes,primary_plan,High School or Below,Employed,female,Single,130,64,1,2,contacting_agent,4-door_car
777,777,777,777,777,777,777,777,777,Accra,No,extended_plan,Bachelor,Employed,male,Divorced,266,17,1,1,via_the_web,SUV
778,778,778,778,778,778,778,778,778,Kumasi,No,extended_plan,College,Employed,male,Single,178,133,2,3,customer_call_centre,4-door_car
779,779,779,779,779,779,779,779,779,Accra,No,extended_plan,High School or Below,Employed,female,Married,190,120,2,2,contacting_branch_directly,4-door_car
780,780,780,780,780,780,780,780,780,Kumasi,No,premium_plan,Bachelor,Employed,male,Married,218,4,1,2,customer_call_centre,4-door_car
781,781,781,781,781,781,781,781,781,Kumasi,No,primary_plan,High School or Below,Unemployed,female,Divorced,238,0,1,2,contacting_agent,SUV
782,782,782,782,782,782,782,782,782,Accra,Yes,primary_plan,College,Unemployed,female,Married,214,13,3,1,contacting_agent,SUV
783,783,783,783,783,783,783,783,783,Cape_coast,Yes,premium_plan,College,Unemployed,male,Married,210,13,1,1,contacting_branch_directly,4-door_car
